0.000000000000000000e+00 6.327155872642048618e-06
9.004502251125562351e-01 5.879639181769470286e-06
1.800900450225112470e+00 4.924578762832683440e-06
2.701350675337668594e+00 3.974994352621707683e-06
3.601800900450224940e+00 3.237638048205013828e-06
4.502251125562780842e+00 2.711719162044385442e-06
5.402701350675337189e+00 2.343497128068617555e-06
6.303151575787893535e+00 2.083709508883901145e-06
7.203601800900449881e+00 1.897363170311772343e-06
8.104052026013006227e+00 1.761249808298583366e-06
9.004502251125561685e+00 1.660170097750106600e-06
9.904952476238118919e+00 1.584088866565347331e-06
1.080540270135067438e+01 1.526275852285781472e-06
1.170585292646323161e+01 1.482137596539999356e-06
1.260630315157578707e+01 1.448487134520372258e-06
1.350675337668834430e+01 1.423083462607805770e-06
1.440720360180089976e+01 1.404337251852360117e-06
1.530765382691345522e+01 1.391120306127632913e-06
1.620810405202601245e+01 1.382641064506489062e-06
1.710855427713856969e+01 1.378363282118085720e-06
1.800900450225112337e+01 1.377953981836630551e-06
1.890945472736368060e+01 1.381252316261710781e-06
1.980990495247623784e+01 1.388254578204069815e-06
2.071035517758879507e+01 1.399113136598225152e-06
2.161080540270134875e+01 1.414149135102979492e-06
2.251125562781390599e+01 1.433880818893178060e-06
2.341170585292646322e+01 1.459071789103108030e-06
2.431215607803901690e+01 1.490806876945158687e-06
2.521260630315157414e+01 1.530608506883156096e-06
2.611305652826413137e+01 1.580614712569600391e-06
2.701350675337668861e+01 1.643853548190154343e-06
2.791395697848924229e+01 1.724670812394577995e-06
2.881440720360179952e+01 1.829402702781280603e-06
2.971485742871435676e+01 1.967431723776363704e-06
3.061530765382691044e+01 2.152793626742476809e-06
3.151575787893946767e+01 2.406365980520242762e-06
3.241620810405202491e+01 2.757855165702298930e-06
3.331665832916458214e+01 3.244464346765543367e-06
3.421710855427713938e+01 3.901525518288602195e-06
3.511755877938969661e+01 4.745362743176332328e-06
3.601800900450224674e+01 5.715188125101379627e-06
3.691845922961480397e+01 6.499620745247832277e-06
3.781890945472736121e+01 6.573736323608692272e-06
3.871935967983991844e+01 5.849997634218389228e-06
3.961980990495247568e+01 4.831449499140126471e-06
4.052026013006503291e+01 3.936213565137809377e-06
4.142071035517759015e+01 3.272916200975651023e-06
4.232116058029014027e+01 2.808423154811821791e-06
4.322161080540269751e+01 2.486676834831909472e-06
4.412206103051525474e+01 2.262897054257951259e-06
4.502251125562781198e+01 2.106541601771116031e-06
4.592296148074036921e+01 1.997722560827937483e-06
4.682341170585292645e+01 1.923659033788219050e-06
4.772386193096548368e+01 1.876215526479063119e-06
4.862431215607803381e+01 1.850360052777913825e-06
4.952476238119059104e+01 1.843250245778725914e-06
5.042521260630314828e+01 1.853736941526925004e-06
5.132566283141570551e+01 1.882165227593973089e-06
5.222611305652826275e+01 1.930424533539759175e-06
5.312656328164081998e+01 2.002259815150554072e-06
5.402701350675337721e+01 2.103918614887301169e-06
5.492746373186592734e+01 2.245284313392526583e-06
5.582791395697848458e+01 2.441724925005874545e-06
5.672836418209104181e+01 2.716865831197873692e-06
5.762881440720359905e+01 3.105890637240653927e-06
5.852926463231615628e+01 3.656049451144215980e-06
5.942971485742871351e+01 4.411497877662886983e-06
6.033016508254127075e+01 5.351261815740823474e-06
6.123061530765382088e+01 6.255850927888715517e-06
6.213106553276637811e+01 6.656983688782700876e-06
6.303151575787893535e+01 6.279893602426334642e-06
6.393196598299149258e+01 5.470344270070502607e-06
6.483241620810404982e+01 4.709142656609723207e-06
6.573286643321659994e+01 4.196970733371440292e-06
6.663331665832916428e+01 3.949923847840361584e-06
6.753376688344171441e+01 3.937411831384616508e-06
6.843421710855427875e+01 4.114450361338968172e-06
6.933466733366682888e+01 4.393473745327668236e-06
7.023511755877939322e+01 4.667945570804659010e-06
7.113556778389194335e+01 4.960704114497054278e-06
7.203601800900449348e+01 5.424780374957478726e-06
7.293646823411705782e+01 6.111455680403401995e-06
7.383691845922960795e+01 6.759842955211864247e-06
7.473736868434217229e+01 6.838467902756132411e-06
7.563781890945472242e+01 6.153716630648722656e-06
7.653826913456728676e+01 5.132940745795332927e-06
7.743871935967983688e+01 4.206484080798643796e-06
7.833916958479238701e+01 3.505997659209303594e-06
7.923961980990495135e+01 3.006807390480394390e-06
8.014007003501750148e+01 2.653902639747551950e-06
8.104052026013006582e+01 2.401583270063191721e-06
8.194097048524261595e+01 2.218134966793106580e-06
8.284142071035518029e+01 2.082585830782499443e-06
8.374187093546773042e+01 1.981144617244514626e-06
8.464232116058028055e+01 1.904652824862715894e-06
8.554277138569284489e+01 1.846942588329861269e-06
8.644322161080539502e+01 1.803808183573535462e-06
8.734367183591795936e+01 1.772363775257159791e-06
8.824412206103050949e+01 1.750640738424634757e-06
8.914457228614307382e+01 1.737335369755436023e-06
9.004502251125562395e+01 1.731654066287605276e-06
9.094547273636817408e+01 1.733225397484771879e-06
9.184592296148073842e+01 1.742062716242982282e-06
9.274637318659328855e+01 1.758570922037001324e-06
9.364682341170585289e+01 1.783599385402637273e-06
9.454727363681840302e+01 1.818552084430113250e-06
9.544772386193096736e+01 1.865578088144384925e-06
9.634817408704351749e+01 1.927883809890228056e-06
9.724862431215606762e+01 2.010237130637775626e-06
9.814907453726863196e+01 2.119776013213817516e-06
9.904952476238118209e+01 2.267282052495380009e-06
9.994997498749374643e+01 2.469061013992541909e-06
1.008504252126062966e+02 2.749150948711343584e-06
1.017508754377188609e+02 3.139462250408320953e-06
1.026513256628314110e+02 3.667915297946582160e-06
1.035517758879439612e+02 4.309019852741010012e-06
1.044522261130565255e+02 4.891477222453005342e-06
1.053526763381690756e+02 5.144992109425483221e-06
1.062531265632816400e+02 5.054573661276315617e-06
1.071535767883941901e+02 4.925734708106314733e-06
1.080540270135067544e+02 5.018406496900437472e-06
1.089544772386193046e+02 5.398088684961649279e-06
1.098549274637318547e+02 5.917008797738272957e-06
1.107553776888444190e+02 6.180105489460070423e-06
1.116558279139569692e+02 5.857847366260227297e-06
1.125562781390695335e+02 5.135392296576590573e-06
1.134567283641820836e+02 4.408528977961912418e-06
1.143571785892946480e+02 3.866240215209741678e-06
1.152576288144071981e+02 3.524953151214622602e-06
1.161580790395197482e+02 3.354010195298536148e-06
1.170585292646323126e+02 3.328596657483205440e-06
1.179589794897448627e+02 3.439570375167903812e-06
1.188594297148574270e+02 3.686797824713226464e-06
1.197598799399699772e+02 4.067723764949970585e-06
1.206603301650825415e+02 4.585510530356948420e-06
1.215607803901950916e+02 5.249440008116637658e-06
1.224612306153076418e+02 5.941457136170487549e-06
1.233616808404202061e+02 6.280106498754768064e-06
1.242621310655327562e+02 5.956752949507823969e-06
1.251625812906453206e+02 5.203327819787532294e-06
1.260630315157578707e+02 4.442360736272420089e-06
1.269634817408704350e+02 3.864809566465508142e-06
1.278639319659829852e+02 3.481359959651159911e-06
1.287643821910955353e+02 3.253509874165766771e-06
1.296648324162080996e+02 3.146705147436404096e-06
1.305652826413206640e+02 3.141319874778477687e-06
1.314657328664331999e+02 3.232774492064494357e-06
1.323661830915457642e+02 3.431257859393849354e-06
1.332666333166583286e+02 3.763492371786666190e-06
1.341670835417708929e+02 4.275906851466148042e-06
1.350675337668834288e+02 5.033096126049718994e-06
1.359679839919959932e+02 6.087323281244097320e-06
1.368684342171085575e+02 7.357809730989436576e-06
1.377688844422210934e+02 8.409281317711721966e-06
1.386693346673336578e+02 8.567722384080663826e-06
1.395697848924462221e+02 7.755502714033125772e-06
1.404702351175587864e+02 6.621115427491156469e-06
1.413706853426713224e+02 5.684742391982185636e-06
1.422711355677838867e+02 5.079197352977562560e-06
1.431715857928964510e+02 4.748303683052985981e-06
1.440720360180089870e+02 4.590442419361775345e-06
1.449724862431215513e+02 4.555638411638602440e-06
1.458729364682341156e+02 4.685634212257324046e-06
1.467733866933466800e+02 5.057760198543967018e-06
1.476738369184592159e+02 5.747781684635515581e-06
1.485742871435717802e+02 6.807486564924275162e-06
1.494747373686843446e+02 8.142471374186849639e-06
1.503751875937968805e+02 9.259771007978967030e-06
1.512756378189094448e+02 9.367212207670184954e-06
1.521760880440220092e+02 8.320455983787698601e-06
1.530765382691345735e+02 6.839891255794341229e-06
