0.000000000000000000e+00 2.235667095483662975e-05
9.004502251125562351e-01 2.071164418881119650e-05
1.800900450225112470e+00 1.691185764542868953e-05
2.701350675337668594e+00 1.305919615369846270e-05
3.601800900450224940e+00 1.004557387970045709e-05
4.502251125562780842e+00 7.890310923913332330e-06
5.402701350675337189e+00 6.379717594733019945e-06
6.303151575787893535e+00 5.313184448600080203e-06
7.203601800900449881e+00 4.547358313648500017e-06
8.104052026013006227e+00 3.987017383748182680e-06
9.004502251125561685e+00 3.569799938155417936e-06
9.904952476238118919e+00 3.254554857500195163e-06
1.080540270135067438e+01 3.013701711901444656e-06
1.170585292646323161e+01 2.828426801627529036e-06
1.260630315157578707e+01 2.685680023131378227e-06
1.350675337668834430e+01 2.576281886632666217e-06
1.440720360180089976e+01 2.493714283515488773e-06
1.530765382691345522e+01 2.433337460002739729e-06
1.620810405202601245e+01 2.391877824249075063e-06
1.710855427713856969e+01 2.367092299461030587e-06
1.800900450225112337e+01 2.357551754854084279e-06
1.890945472736368060e+01 2.362508751843455417e-06
1.980990495247623784e+01 2.381829443790424867e-06
2.071035517758879507e+01 2.415979584793996706e-06
2.161080540270134875e+01 2.466062561099019866e-06
2.251125562781390599e+01 2.533914871234143462e-06
2.341170585292646322e+01 2.622273136290797246e-06
2.431215607803901690e+01 2.735038427345983548e-06
2.521260630315157414e+01 2.877681228749116023e-06
2.611305652826413137e+01 3.057858186475364337e-06
2.701350675337668861e+01 3.286357430511766238e-06
2.791395697848924229e+01 3.578565351378857210e-06
2.881440720360179952e+01 3.956774673772074652e-06
2.971485742871435676e+01 4.453860116022962630e-06
3.061530765382691044e+01 5.119154404468814344e-06
3.151575787893946767e+01 6.027681294113161083e-06
3.241620810405202491e+01 7.293636632244904158e-06
3.331665832916458214e+01 9.085382833060090380e-06
3.421710855427713938e+01 1.162193628736526991e-05
3.511755877938969661e+01 1.507207429588627737e-05
3.601800900450224674e+01 1.916458778570067785e-05
3.691845922961480397e+01 2.248952199427585528e-05
3.781890945472736121e+01 2.286062313756515615e-05
3.871935967983991844e+01 1.997815440714449778e-05
3.961980990495247568e+01 1.590929504647314361e-05
4.052026013006503291e+01 1.233479324664099166e-05
4.142071035517759015e+01 9.685191290135080150e-06
4.232116058029014027e+01 7.826308020895862501e-06
4.322161080540269751e+01 6.533919533134112261e-06
4.412206103051525474e+01 5.629190624867009489e-06
4.502251125562781198e+01 4.990060090705649330e-06
4.592296148074036921e+01 4.536806140762810084e-06
4.682341170585292645e+01 4.217829251476914277e-06
4.772386193096548368e+01 3.999763341506253083e-06
4.862431215607803381e+01 3.861223828077860980e-06
4.952476238119059104e+01 3.789005888373454952e-06
5.042521260630314828e+01 3.775861532530028679e-06
5.132566283141570551e+01 3.819325802772097855e-06
5.222611305652826275e+01 3.921313926873280758e-06
5.312656328164081998e+01 4.088395133920523778e-06
5.402701350675337721e+01 4.332806662933009405e-06
5.492746373186592734e+01 4.674442228246667809e-06
5.582791395697848458e+01 5.144260801054425707e-06
5.672836418209104181e+01 5.789785904480639247e-06
